image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
16009.png,4.597382407950221,67.21882078704398,9.282697912017921,39.89116797729509,91.49348196934996,48.17948913574219,0.8067836326749538,2.108037815163067,0.023936335273016182,0.6743669400980962,1.235269817594558,1.4993438201916671,55.91746923570185,0.1664690255349236,0.6397720952060343,0.005251193884760141,0.48755514949947154,0.4273153409565075,0.8298558376206312,658.8633247201701,0.9322817708663573,0.7696442390586244,0.012828340888560096,0.8067836326749539,-4.683557174081043
16010.png,4.806450612228462,71.72947996203459,9.960870653343015,40.6887328727264,98.25285978574908,52.406463623046875,0.8073073552633538,2.204565460594213,0.025594572785310344,0.650079750717471,1.3068513580778944,1.4392550389313672,55.56822339403081,0.18040892615027637,0.6369411351897496,0.0041791535913944244,0.5324206815760967,0.47771082722918434,0.8443023207446573,664.7352956004845,0.9313368576868772,0.7678808188882504,0.0066957967392395215,0.8073073552633538,-4.329073459093324
16011.png,4.7096090742515795,73.67320344377993,9.335098478303644,38.32903267881607,93.29950398193715,54.24969482421875,0.8073806000614528,2.2224040562617082,0.024925424025918855,0.6807617508049374,1.3731870026411923,1.4604964042520625,55.51944450943326,0.18244665691597506,0.6410188966459925,0.0037676189094781876,0.4843429053389662,0.4250043245088371,0.7845060934169329,633.9854980458932,0.928650812555539,0.7863569639633993,0.0003748826864337705,0.8073806000614528,-4.9160311533324705
16012.png,4.6072263698061375,73.42597945421801,8.8851995036113,37.51301125187891,89.0060416105919,53.568939208984375,0.8074950717397484,2.2414356806134945,0.02843066365256656,0.6846825385699246,1.4148623084189094,1.484816949904367,55.65543105123247,0.17682238974706865,0.6355111277551635,0.003651364240795374,0.47290901679193104,0.4146949090803703,0.7849173201887842,630.8611783502956,0.92981525970708,0.8086434668958846,0.0179718882352446,0.8074950717397484,-4.9545545692531
16013.png,4.512273508030141,73.84724963424648,8.734378355963598,37.337497229204054,87.86268646402252,53.46403503417969,0.8085774011744955,2.423489087310233,0.028703066250096772,0.7025168409153649,1.3724804069887473,1.4770414589406193,55.670281708986316,0.1762187799047535,0.6669754611051321,0.004648740403354168,0.46606878499328924,0.3990511928679993,0.7305269341181593,659.2010629154898,0.9359320094539799,0.8881660681749469,0.0225506013713425,0.8085774011744955,-4.645502819266389
16014.png,4.348678108748376,71.70990268778911,8.077348410792602,36.15119992450382,82.08029747981654,50.608001708984375,0.8090355354970351,2.477832260469482,0.026195111717687708,0.7142133242823092,1.2732656810503125,1.497693461970826,55.73308431725785,0.17368884577876936,0.6723095733577112,0.006755772978067398,0.4646871171904658,0.39445193834613135,0.7056676724721767,625.7442320922574,0.9458095949890546,0.9357524192203481,0.011977104294202037,0.8090355354970351,-4.72495608469598
16015.png,4.202925241404876,72.12636599274076,7.54423999378922,35.66929169974262,76.31972473639999,49.41072082519531,0.8091342242801003,2.4822632860972123,0.02720998741377106,0.7267850962022586,1.2780511510692694,1.548256475204832,55.68079403604309,0.17579274887446122,0.6538028227129018,0.005110476166009903,0.43816176535068524,0.370443236974622,0.6736560479117336,759.0660820012915,0.9445814798370478,0.9664425116927851,0.034916872318636306,0.8091342242801003,-5.503448681315429
20013.png,4.493829013370219,82.23399722849513,8.241608430276232,38.092184984387096,81.37210266541344,65.787841796875,0.8063542291889996,1.9630508148167225,0.027827461417737755,0.6845667480126436,1.8839765697859794,1.4696353148433188,55.32609170783179,0.19075291794927907,0.5699043964465336,0.003523739520460367,0.38510776911957584,0.3196225272687465,0.7798447329814288,642.479058913488,0.8752767455536513,0.7569671290385733,0.001725596148811804,0.8063542291889996,-17.36543774273019
2004.png,4.6859082052721295,90.32121414028563,12.97906301825365,53.01493193254613,128.99484115678362,65.79661560058594,0.8045493547267314,1.609372418669361,0.016299852962740693,0.6386138283083951,2.199104090922759,1.3787035087795718,54.2317309984829,0.24541847945935583,0.6872369619006083,0.002818362321704626,0.4476882413267633,0.4068302566348405,0.8273095474524113,655.5789039685079,0.8933551071895728,0.6654173827541834,0.039709721530507544,0.8045493547267313,-15.47757466500507
2010.png,4.8219021154374175,74.69343184118163,9.987790805960808,43.64761719377515,97.34319290700289,63.02510070800781,0.8063187713727948,2.012004350550269,0.018747906360388835,0.6433015458955978,2.256987250964576,1.4654664891557958,55.1600549495565,0.1981868641049911,0.6305157739998699,0.0031084814108908176,0.47146569708841074,0.4102591590364769,0.8382825139398679,1032.5769795128895,0.8995876724845291,0.74829501456979,0.007860641728886994,0.8063187713727948,-17.491347053139872
