image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
10018.png,6.075419082372684,50.794557726042335,6.9216887678019745,19.288983393924465,67.81331186365274,49.84040832519531,0.8156486154308352,3.2424879892388017,0.014552268842392824,0.5001254342809668,1.258121154895363,1.3227047460287293,58.523679277641804,0.09135081642497268,0.7435227679004586,0.06488768011331558,0.8580610646716149,0.7370719685099885,0.9998875257700595,17.15959421093773,0.9658226249550146,0.884727983191341,0.05439071565872873,0.8156486154308352,-11.38482281653151
11010.png,6.566604739324941,56.34744027886207,6.343999844006228,17.62676127405983,63.13206447837454,53.80131530761719,0.8142113795541595,3.0372655125695305,0.004286452721141236,0.41262112873198087,2.3262982587375842,1.0536141400484047,58.202914207692075,0.09835330088985575,0.6975771107634481,0.018890121951699257,0.8173116256788368,0.7027732100562343,0.9998455945830358,43.85948224121916,0.8950271932056783,0.7776175343764296,0.17662607807718453,0.8142113795541595,-7.68160391125506
11013.png,6.19841531970369,46.44584649783025,4.866198577962576,13.729186795595702,48.58809535907474,42.808746337890625,0.813392545026463,2.889681181545037,0.0005007967005790686,0.4055194376821698,2.561720353687068,1.0792055644325766,57.97521483052931,0.10364751110593949,0.6855720023879524,0.009255691431462765,0.8138159876447635,0.7142496459182586,0.9998691663085498,52.542393179401984,0.8994496877409026,0.7801234392441507,0.2849703534278891,0.813392545026463,-6.804965827952376
15009.png,5.214652032749839,47.559712362969265,5.880774497565834,17.15590001706433,60.00044015246878,38.597259521484375,0.8144730157918179,3.0482496868536897,0.0013444823803476981,0.6303381473852123,0.9944673161347333,1.4285066019437738,57.930480393717204,0.10472064813939005,0.7818285559964356,0.011431095190346241,0.7007552916299525,0.6194478913061409,0.9316982530429576,31.80864598928,0.9692087799038483,0.9556084550131325,0.21860576683931404,0.8144730157918179,-12.580098362499898
15012.png,4.984849146536359,47.98032419125791,5.572985137971555,17.440121908199252,57.48938135613458,38.04351806640625,0.8140880781502793,3.1386556523677553,0.003001751272997589,0.6807312386001856,0.9725543662480505,1.455563035701887,58.44862432474096,0.09294326578554848,0.7501065020749793,0.013624572195112705,0.603488585324493,0.5026326422362194,0.8650102995071123,37.47683562244584,0.9663935879135077,1.0192732154948916,0.2142418501610853,0.8140880781502792,-5.935192934253171
18017.png,5.516959306917277,51.935063610707616,7.215625177658776,22.151319463623203,70.99972775155318,45.55653381347656,0.8160574525228446,3.1008164061960093,0.00329927277642184,0.5782808530412833,1.1700150973506482,1.3570246866348843,57.43574586482448,0.11735612860747141,0.7977725502110906,0.007768773008137941,0.7946859564181303,0.721453723987318,0.9977859843579064,47.42028577506529,0.9686918309939362,0.9328276071088242,0.19185172585384544,0.8160574525228446,-22.967410711796905
18028.png,4.854721819103981,55.88239744992468,5.74885751425833,19.820419509713098,57.792176797720515,45.13594055175781,0.8139677684897438,2.924978106723935,0.006435438571335155,0.6719452095623256,1.1702716061363858,1.453116492223189,57.094165156891556,0.12695910294963922,0.7466423651528727,0.010663451626896858,0.6584560712078927,0.5469475608532867,0.9939024784383683,58.36487125069321,0.9735591977420729,0.9851332453771412,0.17818020706473933,0.8139677684897438,-21.256175198707844
21014.png,4.195042325426025,45.047040037885786,3.865863491922133,13.786625581405879,40.574658331329964,34.83015441894531,0.811888604565238,2.8981645756034626,0.0023048052484161536,0.7351513083129886,1.1484267577085054,1.5735391250121322,59.18391732362633,0.0784672854339757,0.6923930864652426,0.009561681188642979,0.46000815326550987,0.3488914867190881,0.6693100763678748,46.288133110878434,0.9751906717308899,1.1141596773795528,0.25681004722331235,0.811888604565238,-12.837799261139837
22010.png,5.0076507721229415,53.85573679438194,6.66371288582044,20.92109315193341,67.0210417883519,44.40313720703125,0.8151075577931555,3.0925495212639977,0.002313864194800564,0.6916412681024449,1.0699472033671085,1.4327949942454237,57.39287948159468,0.11852021010784958,0.7959075874276929,0.008847142569720745,0.5915823490091189,0.5055297580362296,0.8029742815854106,38.658789305767435,0.9756094151285714,1.018297896346929,0.2050988454681517,0.8151075577931555,-16.948197925844003
25014.png,5.438771034894235,53.661600432371,6.423510818121838,19.015203316118402,65.63807063403513,47.07875061035156,0.8155013478430798,3.2428587503042205,0.004519084488467632,0.638106011417187,1.2209411157234882,1.3874989695923254,57.46447758568243,0.11658229549833961,0.7541202604449593,0.010101428255438805,0.6532704901212099,0.5677834343253343,0.9359693414953826,42.65394402024092,0.9534667373967833,0.9887203940839656,0.21966381832443202,0.8155013478430798,-12.34821437114649
25018.png,5.1300894200656675,52.18143632626338,5.877989601807127,18.534460191751187,60.34077904432488,43.90989685058594,0.8144953217612109,3.151495318480785,0.0049759216958741624,0.6676582592516286,1.2687756820695117,1.4316669119697107,57.968649627930766,0.10380431289036922,0.7374438023481737,0.011677384376525879,0.5793486761862504,0.473950004496255,0.8435125192389965,44.41263310848675,0.9585599514112639,1.0184325018725036,0.2028143587841515,0.8144953217612109,-16.863144172903688
28011.png,4.25105271853042,57.006055563506905,4.348640859836146,16.371913473423014,45.17956771212145,38.01783752441406,0.8116162480079645,2.846562430692397,0.006718761603739682,0.7400644471115424,1.0300264477702212,1.5475593716275622,57.45873771175624,0.11673647891657504,0.6920065366820239,0.009777708910405636,0.43633582127057696,0.3301867881332773,0.6481764514630001,57.231326427814906,0.9759330749735291,1.0864890812190033,0.2008262838988159,0.8116162480079645,-9.98136659837426
29011.png,5.367348493002021,54.96739040845629,6.598638216105391,20.293171392756264,67.12358130692857,45.28570556640625,0.815166313748491,3.316510127199157,0.004953123379735578,0.6386800645823678,1.1483601271743296,1.4010402994417839,57.76082797247295,0.1088923984484484,0.7582188556185784,0.008876746520400047,0.6615546852325922,0.5913285840871334,0.9772511268399503,46.43654810984863,0.9601968133921428,1.0261994970861084,0.20013871788240375,0.815166313748491,-9.53939899684534
3015.png,5.070801787056587,53.72741275565112,8.076340705073855,25.330829228902637,80.13665123457243,44.71037292480469,0.8138390406037136,3.03783563088889,0.004011702427264075,0.630997490505385,1.374913307938892,1.3796798462429987,57.47648821923906,0.11626032667931813,0.8201675677526922,0.006343805231153965,0.7501184196926833,0.6873814204977828,0.9944982553370312,47.06083942953328,0.9673200510121678,1.023332713833927,0.17345186599049914,0.8138390406037136,-7.314463476562436
35007.png,4.507318268568585,52.96454977251517,4.987481382315807,16.61803502628291,50.89980280286325,40.17164611816406,0.8124751254838035,2.900273262700581,0.0058160780259180755,0.7269690561446116,0.9351198241236516,1.5231297285886138,58.3899328688684,0.09420784598461895,0.725150785563787,0.011706477962434292,0.5092659917793759,0.4096740507446455,0.7567869588660824,45.5630235857957,0.9769008984691854,1.0504388694298883,0.21158846451793462,0.8124751254838035,-7.635270370666855
35010.png,4.49131021405468,49.76447492607295,4.812068881845007,17.283043214771865,49.28855994991759,37.72682189941406,0.8109383735210647,2.7596322506891777,0.00489783621410474,0.7218548978366685,0.9485797535592163,1.521491839450611,58.23315631178357,0.09767079656940346,0.6901001305798062,0.008849450387060642,0.4912324000646887,0.38482541262043646,0.7617550095294839,56.07714731828393,0.9679054089809065,0.9948823877032771,0.22646507884066913,0.8109383735210647,-8.98893962340402
36023.png,3.897787265838931,44.177522472896314,4.708816718846286,17.727301039595325,46.592341178016916,26.660049438476562,0.8088804679966906,2.399738528348182,0.002898521625686371,0.7442846701193288,0.7347944736644977,1.5978511271416154,58.75780269265087,0.08655658064306299,0.7393255150042921,0.006220766808837652,0.5131583077315951,0.44276460051657446,0.8117153160266293,56.11236125965195,0.9786546667071843,1.0123742207112105,0.21133049718501914,0.8088804679966906,-12.634540141214787
36034.png,3.431918211141266,45.354295002632064,3.7371806975896615,15.570124340308148,37.95925503224718,26.53759765625,0.8079093181656519,2.2271492679434206,0.00523731848141662,0.8048249788383847,0.7032308578750672,1.6600378879923956,59.059431471322696,0.0807490113465861,0.710784770140092,0.009724759496748447,0.3642518138753073,0.2929850491856387,0.6307616383599809,62.58490680664061,0.9846777652619058,1.054388922556603,0.19747270312987963,0.8079093181656519,-9.816007436348787
40022.png,5.259593540418605,48.58951426555939,6.697542994321341,21.258784733486685,66.52647330242849,38.51197814941406,0.8130819118623538,3.0651741722513384,0.0024237473869970776,0.6211950890768982,1.1436737472003369,1.4058373959524961,58.521831931948576,0.09138968231923464,0.7781116196694067,0.009623403660953045,0.6648381096886041,0.6022878068323101,0.9319125768761614,38.74570297868263,0.961018487312671,0.9854990064318442,0.20586812542892047,0.8130819118623538,-10.484050485254471
40031.png,5.491459606040737,50.58063790233827,6.344815553777365,20.219141677765325,63.86524576757874,40.00495910644531,0.8118894097254362,3.012285858988575,0.0056378559112246415,0.5820352975301633,1.2392525453034584,1.3293081510956126,58.184474041406915,0.09877179735722422,0.729688135744544,0.010285129770636559,0.6570437127399853,0.5768841714398409,0.9586928443454134,45.84591205562684,0.9419607190801119,0.9337233854046848,0.19008245049637465,0.8118894097254361,-7.776589686437876
4010.png,5.753234047676473,43.3234259729073,5.884976601742006,16.200799258260233,59.12138706701306,39.188507080078125,0.8168260639595024,3.1478626464075505,0.0020529786993276873,0.5464963875098342,1.1253162722021346,1.3221933595035864,58.238306982996555,0.09755502904712626,0.7583593998315316,0.012950428761541843,0.8141754051141545,0.7097450203603796,0.9797573931810157,34.079048992396764,0.9606087344261578,0.898922123709124,0.2327867868310056,0.8168260639595024,-12.99224935269197
4012.png,5.61796595330202,48.09099988396465,5.881213825484535,17.079892191848174,59.51704478953497,41.038970947265625,0.8166891199769032,3.20356448561399,0.0029410274187285316,0.5852043968660461,1.0469278763948284,1.3744978444652651,57.74238174115741,0.1093558918339494,0.7469708743814764,0.011628170497715473,0.7642197630500226,0.6603936614633581,0.9791349009632582,37.95250200559739,0.9623334289402345,0.9292693001200563,0.2218155526065439,0.8166891199769032,-10.7932098942436
9023.png,4.293096765217916,42.997005768501495,4.803430521159243,17.041894788388866,47.559821138619085,27.966354370117188,0.809676070678225,2.593954367522806,0.0026155750669570434,0.706652679754118,0.7326486077724452,1.5217845372579915,59.2394286070996,0.07747070357302371,0.7278710190889646,0.008323444984853268,0.5366209631356331,0.45628922876738476,0.8680165516572235,45.877500572177745,0.9647619425580709,0.9862219927273485,0.21557351536716746,0.8096760706782251,-5.356773941795017
