model,modal,n_images,timestamp,EN,MI,VAR,AG,SF,EI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
TUFusion,CT,24,20260424_034056,5.856402587144746,64.33949915568034,62.158899176711564,6.704501672813845,22.549202893946333,67.4782591528828,0.8058833474161422,1.8369175289525213,0.004429408323599515,0.305750157016305,2.5468179292583177,0.9493351111048568,55.57073613085047,0.18277017426238693,0.351901091888406,0.0009585944365544118,0.3308495627356249,0.29973096414078343,0.8011451968945259,573.2925903128959,0.5583287716373931,0.5916874503974268,0.40784137907371676,0.8058833474161422,-7.581436135771594
TUFusion,PET,24,20260424_034456,3.2363726615125565,42.10180854797363,72.57173781445351,3.0330044899747186,13.13901669871445,32.383291253441044,0.8049937043923188,1.5902952414710125,0.006568680932250625,0.6305753641491919,0.8588991779090183,1.364749933498149,55.43462343225968,0.1869127896936791,0.16787934303531404,0.0011814631115427416,0.22743173077567078,0.19047743929293937,0.5924118443477487,936.2433378846102,0.9059396876763025,0.7109438168924868,0.6314338636733946,0.8049937043923188,-4.616865721415566
TUFusion,SPECT,24,20260424_034900,4.013252621841902,36.429260889689125,50.221270459336104,3.45441872341784,12.72083390869492,35.63075245424756,0.8054998648877433,1.764358181442607,0.01622194847897494,0.6059521050643126,1.0619620730254924,1.3874750717102708,57.56238423364717,0.1162252971036135,0.23316634109046563,0.0017053078468880828,0.3010407668663686,0.2666401207509665,0.6895466421666031,253.56972381201254,0.8435484204558,0.6775242230169866,0.434949276046183,0.8054998648877433,-8.5381952293963
