image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
25015.png,3.9588640073380756,79.72914076444921,8.322167562316574,30.346446992898088,84.55612339882713,48.69401550292969,0.8080961429810773,2.0595859092409925,0.011804935901038956,0.6729767275248691,0.9616365933786114,1.5458272738325116,55.42390754647198,0.18650462507391827,0.8373433628441115,0.10807219174213335,0.6949611521506865,0.6419763953052852,0.8851593887478697,47.26259402987577,0.9932709854860222,0.8703121476561663,0.027447847024589283,0.8080961429810773,-7.403089185059053
25022.png,4.671973494724872,85.00155359245899,10.54553207943716,34.47471775882699,107.10120882508136,62.95057678222656,0.8091841314524602,2.2878348320079134,0.01820708426057512,0.6526850009001222,1.1006768764390749,1.4644748060276624,55.08289441170419,0.20173949051369566,0.7900303152291088,0.09060353032464218,0.6986836529582156,0.6268824822086666,0.8823635272297007,79.93011037524298,0.9887934238602119,0.8189341788700633,0.039480001569705415,0.8091841314524602,-5.052205669137835
25027.png,5.027189273182635,81.13811784850924,11.15781821995224,35.26865796799307,112.58928264528592,64.79158020019531,0.8099917695784942,2.428227956234445,0.01761531935239506,0.6401234837277866,1.0683637987383683,1.405916257739622,55.246829194034966,0.19426628782930577,0.7666111049819629,0.09587317505766968,0.6915386247692267,0.6013450318577438,0.885953401667149,94.7164050255916,0.9846387602934907,0.8044130079823806,0.04805407465030072,0.8099917695784941,-5.133646337169586
25038.png,5.509046350636345,81.68955664664628,12.086958582847272,38.01147187387716,119.99398013790591,73.54544067382812,0.8108533283767518,2.5961951371379763,0.018947569852671174,0.6234197771812143,1.2349555573625635,1.3186059407550763,54.93815946379115,0.20857603844021966,0.7360755794550965,0.08522888038035988,0.6670413128802384,0.5428357649504808,0.8851893304520818,113.4856588790509,0.979536407852935,0.7832832940755841,0.0485289607209702,0.8108533283767518,-5.569566569779388
25046.png,5.705241816270276,80.18195562237001,12.80428891260661,39.91366491532263,126.3606375403979,75.03669738769531,0.8113063344046041,2.6553384849882686,0.017973106478547437,0.615255786395712,1.2627007727370878,1.2860537424835368,54.93030450165108,0.2089536254168623,0.7386793671520949,0.08078975609361481,0.6793901080040798,0.5587484002040719,0.8904780146621665,110.0079014223643,0.9786629037768313,0.7742816774531202,0.050397547409603796,0.8113063344046041,-5.946110905659637
25055.png,5.680445677327436,77.6809528191523,13.215468277397846,41.05628936575217,129.5962481236608,71.82781982421875,0.8105966306965031,2.560436512337155,0.018555709672441058,0.6167139925469701,1.1349061371638918,1.2848764095684944,55.23758150752372,0.19468039113333716,0.7382970583308913,0.07032747466768789,0.6701300774303183,0.5296729155296581,0.8933747774747506,97.47827502577685,0.9767334934695422,0.7490034827026297,0.04829679733773255,0.8105966306965031,-5.844969298573037
25063.png,5.661626069520931,76.16708683883148,12.92455319172509,40.43040043151606,126.83648756240243,66.72012329101562,0.8106563199301875,2.5333333369031017,0.016963364975292078,0.618094242687024,1.0565368043472783,1.301507880330044,55.475145844046956,0.18431716270558537,0.7594213721533485,0.0750016894756901,0.696895220454425,0.5728180131873511,0.895561271608573,83.26003034662797,0.978287849776388,0.7435545116587483,0.04171057075508416,0.8106563199301875,-6.044269467757806
25073.png,5.848221573482888,75.16276521533743,14.530941287279095,43.725544922946284,143.42973296125805,68.26359558105469,0.8117930534726582,2.610647140372804,0.010762740318999056,0.62067240458064,1.2223149724741782,1.2883445354821008,55.09716888043323,0.20107749806731282,0.8059624071309316,0.09591016248171681,0.7218992635685628,0.6205245833463874,0.8904836874981839,63.562343386192765,0.9822118792680997,0.7405589380487353,0.03539392719899119,0.8117930534726582,-5.537420332952105
30034.png,5.268815311242493,74.29922826271192,10.0547705160005,29.65979047087769,104.68622468087496,60.44140625,0.8125911663325863,2.6607193180068904,0.010294562376279378,0.6505959980505418,1.2946049518001819,1.3630628435035024,55.11883458056615,0.200076878353782,0.8080028879334228,0.18297135787068503,0.6674364898643922,0.5792221689946992,0.9292135459581945,44.892102384736546,0.9842010297697812,0.8334472042839519,0.04396422600994634,0.8125911663325863,-6.057961820915572
30043.png,5.979686558995835,80.75340153986974,12.581647940490605,36.53475008628344,129.42613181701284,78.16476440429688,0.8131035068962376,2.789764487824426,0.011098167879246116,0.6088398202170027,1.395358471623982,1.2505512236620555,54.648321468595086,0.2229709139477331,0.7721362073721683,0.11861948362562864,0.6769017353847124,0.5698432565871879,0.9484105230492758,78.7503775528152,0.9789221696063468,0.7749098643007207,0.05624943821403215,0.8131035068962376,-5.378926910924213
