image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
16009.png,4.646455760350552,72.15262062397981,9.33412839992867,38.20849112364047,93.00805690419166,54.8541259765625,0.8067032325185635,2.092994254784106,0.01976337868544423,0.6792378492810859,1.181231371834737,1.511552608725998,55.788350486010984,0.17149257138309604,0.6482245866590887,0.009568279331314924,0.49231065338944724,0.4343200885472286,0.8291161503698392,556.4860594694914,0.9415906185152911,0.7599354839861285,0.04705905907219588,0.8067032325185635,-4.598103273200424
16010.png,4.8185037840320675,76.61996372141627,9.895470158365406,38.7192666525003,98.78012602937876,59.117034912109375,0.8072269072765117,2.1880777054363527,0.0212422457185074,0.6543674531986807,1.2697548505852945,1.4557223959585464,55.417617214374445,0.18677495456329696,0.6443115106392221,0.007680470258317494,0.5386416174017096,0.4836539734991301,0.8432770590060519,561.2168265681968,0.943302757958888,0.7612429431495421,0.047414201929459006,0.8072269072765117,-4.403515449839474
16011.png,4.7740567128246125,78.1897165314131,9.24293760199142,36.0641772113227,93.38439016231658,61.18414306640625,0.8072412442130339,2.195392568765631,0.019338009994106845,0.6855435931262317,1.346982581943414,1.4751672381951477,55.3787315037711,0.18845480301767337,0.6515290573960926,0.009270963814427307,0.49742212621061677,0.4384934655910262,0.7840006818394674,530.1253032450815,0.9416915802006154,0.7712459934110547,0.05224147658561413,0.8072412442130339,-4.862629404419471
16012.png,4.682447963038927,77.92368728312783,8.690241650060155,34.76796757381523,88.02893261400644,60.68147277832031,0.8073275578843006,2.208017399415099,0.019215903463055538,0.68867847902526,1.3664505082208,1.496547731985539,55.53969514086503,0.18159791035041703,0.6486201014141119,0.009547080594331335,0.4872944106377063,0.4300644946375843,0.7859079922596496,514.3588217003188,0.9428547546869391,0.7897563313085042,0.049590415707042555,0.8073275578843006,-4.919585494746959
16013.png,4.581020521329521,78.62065095350826,8.599726788575753,34.80717605616524,87.43070462102587,60.53076171875,0.8081917705914068,2.3541087379524477,0.018903826446949223,0.708381173450347,1.3296625454615087,1.4907727743608565,55.51776910737776,0.18251705395868234,0.6803372069168037,0.01332077896227406,0.4765100050652242,0.414692547771255,0.7304696941568676,543.0430400404115,0.9487483931443756,0.8562625676236969,0.039645876350697766,0.8081917705914068,-4.678695034959927
16014.png,4.438681742480856,76.31495719877726,8.095993117882777,33.88757698841137,83.04400197511853,57.24072265625,0.8086567351708661,2.421184610030612,0.01813921103412026,0.7211597185118226,1.2140490512146123,1.5060318396832735,55.599017160575244,0.17913425620908321,0.688946822269598,0.018780621397141716,0.47423916084169365,0.40751632818555883,0.7045973761993585,515.6909728732304,0.9576649799482662,0.9050437178456616,0.04532741998191649,0.8086567351708661,-4.7151091991023115
16015.png,4.286919162598069,76.64582140557442,7.370872095178584,32.76730308910696,75.18676147451448,55.67240905761719,0.8088131335876693,2.4394102542948946,0.016698339132703435,0.7325849377015415,1.1788790730913798,1.5544260688360394,55.572954184219654,0.18021251285607928,0.6695191686361348,0.014158764706591413,0.44777029108934446,0.3821274111653386,0.6735711467635519,624.4167432145512,0.9570737251763624,0.9407728321748772,0.042948143892065395,0.8088131335876692,-5.524186130718816
20013.png,4.450575384466411,88.82085975583045,7.791463725438504,35.926694409809265,77.5876152898932,74.24227905273438,0.8059795900559616,1.866069318007936,0.014041980206048752,0.6901658242750857,2.080038533850757,1.4790085081132527,55.15675877429074,0.19833733956163654,0.581430495655531,0.006765076353649485,0.3869430241831452,0.32759885195383287,0.7797447610183444,594.7276654296202,0.8799196930432573,0.723394031971314,0.05597083464641564,0.8059795900559615,-19.405565769835704
2004.png,4.595164716579336,95.14751232291277,12.719177001551758,52.305949358145064,127.75518690136052,71.19853210449219,0.8046002893001496,1.629710862650164,0.014170546621713569,0.6404013659899472,2.221195689844503,1.3838023887568371,54.05041497065919,0.25588148578659153,0.6890685822366635,0.006431642564743946,0.4493702502565997,0.4071231986095313,0.8270597124080322,617.7549441519336,0.9013031236045509,0.6819198495457764,0.05183836536671912,0.8046002893001495,-15.170243527972374
2010.png,4.876113983678408,81.87752451321445,9.79512003909425,41.444133428975334,96.72559897880193,73.54905700683594,0.8062056963774566,1.9870592278455996,0.013637644110439547,0.6468464663105651,2.067517153902002,1.4784448727254196,54.96508270382465,0.2072870116017123,0.6336501006980546,0.008425735284161837,0.4840246306815324,0.4274569632477373,0.8382124139404535,944.9778917395998,0.9106640863685304,0.7343659996934387,0.04221614073187352,0.8062056963774566,-16.955004221234407
2013.png,4.581832136927739,79.43208285187396,8.611460188890602,40.3501011276396,83.53504827170077,69.53819274902344,0.8065388297163412,2.037199907464613,0.015236252928525465,0.6693150752234815,1.9437444948456366,1.5334599702265779,55.16097872668172,0.19814471274703316,0.5820896774320944,0.0067262834781781095,0.4673135369202488,0.3953845035610798,0.8228492869017944,1156.341629541103,0.9265370210804036,0.7961107014002992,0.046132104980319735,0.8065388297163412,-15.45745541806706
21014.png,4.4648603093821455,77.58897152081015,7.6406221156773615,35.16738755871806,78.27555460855348,60.44856262207031,0.8070900782510059,2.180047826886362,0.013553007262181166,0.6940782434030076,1.3801645550488226,1.5499425806954008,55.53722513777111,0.181701221581977,0.6768624073076354,0.022315418223273497,0.4462175823951173,0.37597626578451626,0.750831410945224,537.9755957206884,0.9331991119965279,0.8391623946049227,0.03806812020020526,0.8070900782510059,-6.936117744708067
28011.png,4.366137484020802,80.56148012299856,6.7488090330828205,30.538438432962288,69.11894010959142,60.51885986328125,0.8084870625146439,2.3820704354558204,0.023490258820259076,0.7253489206708739,1.4137839468787432,1.5639603612614026,55.43236673992075,0.18614170469083996,0.6521043557406726,0.008562163861173316,0.43046352139108185,0.3685095313657544,0.6733746508332388,506.70616244644964,0.9563342000032471,0.9190620577919458,0.04668328295943406,0.8084870625146439,-5.747592720745242
32011.png,5.219626461194524,81.1157502903127,9.409697356669009,36.50541416929652,94.45211371527293,78.72181701660156,0.8079265208001285,2.29253966002764,0.018817827346905795,0.6438128098474536,1.9647881966475869,1.434138053544281,55.27567919505713,0.19298006189656702,0.6252918988124538,0.005040139657549695,0.5203023026435234,0.4359360899649154,0.8249261830432228,638.931184104333,0.92107262139386,0.7423947020995421,0.06110211408093998,0.8079265208001285,-6.23776499058698
33013.png,4.801714549676776,84.49969170248993,7.746577059465444,33.73523168637787,77.88382958703713,73.14933776855469,0.8074715099467491,2.200503018090318,0.02191657900762097,0.6646127746772909,1.5453016896328764,1.4954928232781595,54.9865936042317,0.20626284344745913,0.5654714333434265,0.005655404350548319,0.45453696631337787,0.3865418199500953,0.7692526724710008,524.2545306395331,0.9163013015617012,0.7670538077150536,0.06663599776749606,0.8074715099467491,-9.665577294438402
34008.png,4.99351242852616,81.10570254666166,11.227723407770373,43.62019964439183,112.63182918895083,63.452545166015625,0.8057579279023769,1.9198144924537361,0.022471005914045127,0.6106730613391005,1.6030487602045662,1.404120819260839,55.09891334831279,0.20099674576405346,0.5855754810219662,0.0045883744308098835,0.5397218577180184,0.45509476122976916,0.9091480934401772,508.45072310891686,0.919176950453,0.6663431984730599,0.06877871521567289,0.8057579279023768,-6.670710896111921
34010.png,5.127574410493969,79.4871369433512,10.97998613119691,41.641410639868155,109.35141444668359,64.62615966796875,0.8058925888756896,1.947200178244847,0.02207003415720059,0.6014603224532599,1.5600521607338262,1.3914716290500333,55.05231744966152,0.20316487060185706,0.5751370741199163,0.004175942275375906,0.5363392033575323,0.45345225613940304,0.8898872091055452,524.9816519478399,0.9086098754645375,0.6521322918604894,0.06706225190772981,0.8058925888756896,-6.655764452865084
37011.png,4.7402595754271815,89.05811026554878,9.346635389390654,39.28079959001171,92.97377339575384,74.01219177246094,0.8059341761628802,1.901608544286427,0.02032932081467849,0.6442414522316332,1.7695900881054498,1.4763496231444584,55.26504870192487,0.19345300965820417,0.5702726905115992,0.005621433148192825,0.4538576091247957,0.40434970512560486,0.8758850276474889,561.259165522589,0.8883156461520659,0.6816219382698794,0.054629165748083276,0.8059341761628802,-7.6104034425223315
41010.png,4.851637507084654,84.81043424940883,8.152338300063668,33.14479642277542,82.76067365125552,73.31880187988281,0.807851613101768,2.2759209166295022,0.025083518951840734,0.6456673701711968,1.7131255865782253,1.4364505229914994,54.87063064432431,0.21184455038690087,0.5751943977429604,0.009387380915969589,0.501350385359839,0.39717715809049103,0.9032096520919767,397.8173889471894,0.9248843560088817,0.7756764687775537,0.04904151059827618,0.807851613101768,-9.051872718639967
41011.png,4.767160284224345,79.64344693166026,8.002367484206435,33.40950702886993,81.18864007821053,68.15200805664062,0.8076669404845245,2.2257288294408033,0.022151781191195687,0.6627960243480108,1.5508235926788694,1.4639206785821783,55.19882747157258,0.19642538529936493,0.5624961566876961,0.008037554781196023,0.4584631019126951,0.3660194022713549,0.7967430081359528,485.8804413050505,0.9136733285800591,0.7706694724605905,0.05743954701756056,0.8076669404845245,-9.013909890032593
41012.png,4.733412234824929,79.42338467683709,8.190907435218552,33.65502791457265,82.94684482069464,67.11456298828125,0.807500526098477,2.1986032096868806,0.02500393204116697,0.6585756081832104,1.5921726155355054,1.4715315716346085,55.19352063557135,0.19666555285498807,0.5598217450623109,0.006929737165163401,0.4692284321159552,0.37698030787970727,0.853297491491161,531.6952537918615,0.9213768285936652,0.7666432503505585,0.05664895163761855,0.807500526098477,-8.94190758564741
41013.png,4.647215701641602,79.32808892688392,8.09613997317051,33.49118062546467,81.72953539495067,66.41134643554688,0.8072953987114629,2.1535357869370495,0.022252154941554147,0.6758089568825348,1.5257372012310906,1.4665588582984945,55.16097534672761,0.19814486695582995,0.5660684537170196,0.0063192042005880845,0.44320935756235713,0.35460917296559497,0.7718222510692169,493.0021143437189,0.9248441428360124,0.7639307969391176,0.05060722854837464,0.8072953987114629,-9.17489921881864
41014.png,4.578468427458435,80.09757878750312,7.502109306569732,32.44191281211975,75.43078304493984,65.46968078613281,0.8075477312409454,2.2019416273895,0.02276076706551103,0.675798675985202,1.5424275742117572,1.4915835654096763,55.06715005812387,0.20247217820935476,0.5595316535666391,0.007190238944423827,0.4376493910764802,0.3534864067764073,0.7547143866311521,513.1517204509711,0.9239568079063798,0.7925371582231717,0.04448422240796215,0.8075477312409454,-9.403713348440279
41015.png,4.461698564480509,80.11114108919332,6.94176804564074,31.023166491041163,70.05312449647808,63.980987548828125,0.807505486531658,2.184464577810079,0.021818118660659656,0.6870042749939892,1.5542821257119617,1.5063656211016987,55.07782166905721,0.20197526841640195,0.546829864443043,0.00706622364446016,0.41771622175513323,0.33231244796181036,0.7249916870002535,499.4551391586367,0.9179622464511513,0.8074534274045286,0.05024967856520467,0.8075054865316581,-10.217465246656127
