image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
25015.png,4.052056921989497,85.82022706666811,8.542060226443905,31.248319779048472,87.15990649309755,53.65403747558594,0.8075479004306669,1.9911604075542928,0.018564293897565285,0.6456307793126761,0.9757649059165947,1.5704515534792107,55.4477229538396,0.1854846886928578,0.8131364129736822,0.04789549717548184,0.6784672010995648,0.6384044388571686,0.8851553690397937,41.02654160238343,0.988611101033281,0.8334066273872647,0.0016278675316972564,0.8075479004306669,-6.740700778734528
25022.png,4.747890743895553,93.64664130160111,10.792433483612294,35.461206435557635,110.05681515373766,71.52394104003906,0.808523503769341,2.2089116508952573,0.021423911810559196,0.6288555636856331,1.1048707977010948,1.5098423209788363,55.110482835956304,0.2004620084437683,0.764545728596962,0.045493788752218836,0.6933257090223718,0.6582927987724992,0.8823572607817126,58.06155812741372,0.9788174308357528,0.7858582617519769,0.01175263601226719,0.808523503769341,-4.85284354109329
25027.png,5.106528447472709,92.23712169491498,11.455614889573184,36.19292571351619,116.31785906584439,75.77769470214844,0.8091722635060942,2.3435177610035476,0.01991745756022714,0.6250195172261391,1.050580890943649,1.474836258830797,55.27106917755401,0.19318501817453493,0.7426464844170259,0.052218898588086655,0.6913413713660758,0.6522451615178433,0.8859392110515444,58.24878814761786,0.9653717073938646,0.7725745750147068,0.022121620437618013,0.8091722635060941,-4.802870586303948
25038.png,5.570564761138792,95.2463285779354,12.32575154884653,38.816053046659626,123.15506665261887,89.72579956054688,0.8092320983073581,2.3926792480026116,0.02097491471987759,0.6040440142278894,1.2034250506416502,1.41770239609189,54.98678630381591,0.20625369161983012,0.6902094604011024,0.046568891437056545,0.6708846580664187,0.6135870288120555,0.8858878311698899,75.12609730778361,0.9477626684831073,0.7201430129701982,0.0276637548116259,0.8092320983073581,-5.438391164324277
25046.png,5.757080738029336,95.03228392356166,13.098308342960848,40.79357471361193,130.0048285400698,92.65592956542969,0.8095643716566285,2.4418360784189037,0.020104553767678682,0.5993220332938524,1.2273552193994495,1.3905808095982333,54.976000603387675,0.20676655910849737,0.6972038324839791,0.049713448160356784,0.6862909933471899,0.6314408007006177,0.8904394009120664,73.8969792431531,0.9425763259117179,0.7111641279234313,0.02870771691556194,0.8095643716566285,-5.871957305766653
25055.png,5.75759654240381,93.24734165148851,13.540697889120144,41.96049694454307,133.7371190378741,89.18562316894531,0.809194189135511,2.390141927412368,0.021348660673548285,0.6021370994728883,1.1301978207481862,1.3977792485660763,55.26839817878849,0.1933038674055002,0.6963678534180341,0.04207906332449572,0.6849965450714142,0.6220380167901818,0.8933503228776833,67.59571796175257,0.9437540552429394,0.6963056591074585,0.026414917225776303,0.809194189135511,-5.70608996998199
25063.png,5.7820162274089615,88.8259935202142,13.21889629808929,41.202322485192845,130.45770500802936,79.67626953125,0.8103620137885396,2.525030744829561,0.02148330080726014,0.6051885655015268,1.0718338673220746,1.3863805248988053,55.53620932709387,0.18174372629621371,0.7334756157676493,0.05160640331530002,0.7043670923264886,0.6328776893810428,0.8956961973319574,57.48371969432569,0.9542359674869343,0.7339599166169035,0.022775911803928146,0.8103620137885396,-5.689742180606335
25073.png,5.969922394652009,85.90961519882225,14.863237422128655,44.370648925657875,147.4776618893544,79.98622131347656,0.8115083035958068,2.6198259900664445,0.014179614216508568,0.6128463861062831,1.160862526986228,1.3625101081407942,55.15448998224919,0.1984409797769991,0.7860987852714167,0.06462813763206902,0.7254399365461934,0.6728682528106893,0.8909852611833987,44.2116712273413,0.9660649206210392,0.7372384629826515,0.02068101319119196,0.8115083035958068,-5.031699572271883
30034.png,5.476232160132675,85.95213711339689,10.3523606332184,30.198239518951187,108.03708330970234,72.02085876464844,0.8114892105597908,2.59173524152831,0.014769582694101455,0.6421909391653217,1.1249722971298663,1.4253698698885884,55.155455416599864,0.19839687135431358,0.7814771982593229,0.12305703959105858,0.6561230248984792,0.6139006572175099,0.9292003623549642,28.26923413172047,0.9675039922748946,0.7999172227959217,0.026008559966554694,0.8114892105597908,-5.242995288447874
30043.png,6.102951784383171,91.78373538579739,13.05563665212373,37.434983106782326,134.7945011300711,92.84260559082031,0.8118832149917519,2.683550216998025,0.015868797762961292,0.6029622244783129,1.3073915377658478,1.3431412001901704,54.67694028287614,0.22150642740885035,0.7489678710159636,0.0782837078668975,0.6974558654663099,0.6466594075861191,0.9489513554493321,50.2403816964133,0.9563674645871574,0.7397507345849575,0.03204471988708036,0.8118832149917519,-5.096909482739754
