model,modal,n_images,timestamp,EN,MI,VAR,AG,SF,EI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
WaveFusion,CT,24,20260424_035251,5.115675213572204,70.08042271931966,83.34613604460377,8.501674795063694,34.76096350571535,85.73155135413047,0.8066117384474957,2.0327278763903283,0.015542513696426577,0.17750293488492266,4.117314834298653,1.321790818645145,55.07481443221679,0.2027813501072183,0.6251160021017955,0.004607452032221423,0.4617968140520499,0.38443385955633574,0.8105122485820607,596.4966421247835,0.8464848560435606,0.7010170748807556,0.09322545950494038,0.8066117384474957,-8.482922521101239
WaveFusion,PET,24,20260424_035642,3.2618605369400213,43.32967440287272,74.21512593172578,3.8112466186122873,16.211216484498,39.76758180878256,0.8048915119019391,1.573823479099378,0.013955218012430883,0.6342627331907741,0.8580147668484702,1.3608531678089555,55.44352195172826,0.18625927087503147,0.2028052712587172,0.0013094217940374474,0.23074437978512485,0.19850189280162392,0.5913258812140949,936.8222351884768,0.8991791190419652,0.6986182673222189,0.549502121573637,0.8048915119019391,-4.741758747502548
WaveFusion,SPECT,24,20260424_040032,4.205839840679658,39.29173278808594,54.54589000332951,4.478653292909503,16.043434839893692,45.6188474699419,0.8058699805722421,1.8878703371263221,0.014718232745288185,0.6391787449782624,1.055073048915915,1.43677426557543,57.80576696341752,0.10932163888160985,0.4646699919106075,0.0037554692295716737,0.3664332064549128,0.3309168779088556,0.7123927585107284,181.6129299591997,0.8985408236867088,0.7033005879326947,0.2922685147332358,0.8058699805722421,-9.216539753588103
