model,modal,n_images,timestamp,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
CDDFuse-Combined-Gated-Learnable,CT,21,20260512_192315,4.163203962318084,66.18534580539463,8.266375699198534,36.124428866124944,82.52195199329779,45.850745791480655,0.8060787460446629,1.8784493258422794,0.028164505696435423,0.7113856609327468,1.5575241439667922,1.4953619337266975,55.366279894575136,0.19111456754042155,0.6164430111286825,0.004597501796005028,0.4007068830665775,0.34933454493653027,0.7361762047112492,583.253681365479,0.9073141127594697,0.7887627959398981,0.027788204655592195,0.8060787460446629,-7.905579430513096
CDDFuse-Combined-Gated-Learnable,PET,42,20260512_192430,5.447315185576647,75.72058691700609,11.335407341012344,34.81255924180019,115.12949418764046,65.76295761835007,0.8118921220514114,2.6267295211385027,0.010731442373366231,0.6377744577007628,1.1715287825178908,1.3150811695193798,55.14400699091046,0.1994672115977109,0.7858936947143553,0.12582381726020858,0.6476142703948922,-0.9808416195240937,0.9000920331659442,73.51271881178441,0.9804543518332245,0.8036088787335773,0.05388249752728953,0.8118921220514114,-6.157924897465916
CDDFuse-Combined-Gated-Learnable,SPECT,73,20260512_192635,4.604619862933276,52.84307238089821,6.080605131892907,19.840929000258996,61.32900833945552,37.15934293564052,0.8103150503170852,2.6130955022791746,0.022830302698619527,0.675951862241624,0.9811938304921727,1.4530349426780327,57.795672179574964,0.11028912324854827,0.7655613321767294,0.08125336830542512,0.6232127409804322,0.5338577830376233,0.8670384042171176,35.63495961145158,0.9820359676469952,0.9466800198190329,0.0506078433003634,0.8103150503170852,-13.771687402603751
CDDFuse-Combined-Gated-Learnable,CT,24,20260513_080639,4.628076478198836,67.08376616238257,9.364574695279861,39.26717334937633,93.45415153322313,50.78765042622884,0.8073337132382049,2.155939659339,0.02862269934496584,0.679382227908358,1.5800100220574036,1.4475918591375805,55.39152931398877,0.18845587587861437,0.6116853988263897,0.004820124473185247,0.4699877102915629,0.39142492729547634,0.81060059315292,729.2132053908048,0.911215071273074,0.7835315463685634,0.027809296479430746,0.8073337132382049,-8.545049809524166
CDDFuse-Combined-Gated-Learnable,PET,24,20260513_080815,5.469694451325085,76.18539186109446,11.160697005005522,34.30427219934098,113.52550453936358,66.6396001180013,0.8113897822418892,2.6207463601134755,0.013614167595917452,0.6349664249493819,1.1605983832772464,1.3167196708391444,55.15754351479725,0.19874300096675176,0.7601516215250346,0.11223278832479056,0.6476024520833158,0.5390622087705812,0.895967426262418,83.82902414722746,0.9782028841499644,0.7966678818142133,0.05915023067987222,0.8113897822418892,-5.715899557268827
CDDFuse-Combined-Gated-Learnable,SPECT,24,20260513_080952,4.936423131258125,53.605096298739646,6.770609430958622,21.81164750995914,68.29574896976085,40.20616785685221,0.8108361584552962,2.730256865972811,0.0190426195915579,0.6532591522297468,1.0536874542447758,1.404331216969003,57.652511851361965,0.11231762312482985,0.7504144349344101,0.07690102084362359,0.6393145820583085,0.5394050160898655,0.8801913790833288,38.88443333687919,0.9807785920234288,0.9132682496308457,0.047215180789329014,0.8108361584552961,-11.184289706906005
