metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
AG,ALL,72,9.091800638586925,8.1816930673313,-0.9101075712556241,-0.19753086419753085,small,183.0,0.9999999998900982,1.0,NS
SF,ALL,72,31.35486982255051,29.014871617029044,-2.3399982055214643,-0.16512345679012347,small,312.0,0.9999999906120116,1.0,NS
EI,ALL,72,92.14737509498337,82.39471630199029,-9.752658792993088,-0.20640432098765432,small,118.0,0.9999999999903739,1.0,NS
MI,ALL,72,64.59549310472276,54.99930275811089,-9.59619034661187,-0.33217592592592593,medium,0.0,0.9999999999999171,1.0,NS
NCIE,ALL,72,0.8107682471695652,0.8101518407805864,-0.0006164063889787519,-0.06404320987654322,trivial,355.0,0.999999963089546,1.0,NS
MI_mutual,ALL,72,2.5923416394300736,2.5303533150164292,-0.061988324413644325,-0.05131172839506173,trivial,434.0,0.9999996059476145,1.0,NS
NABF,ALL,72,0.02359241252461948,0.014005625613705426,-0.009586786910914054,0.503858024691358,large,2054.0,1.6432131338435046e-05,0.000361506889445571,SIG
FMI,ALL,72,0.6499785485551312,0.6419832613610322,-0.007995287194098921,-0.08719135802469136,trivial,97.0,0.9999999999957374,1.0,NS
CE,ALL,72,1.2993624954811098,1.3037904522503132,0.004427956769203378,-0.019290123456790122,trivial,1146.0,0.8270993145945351,1.0,NS
SSIM,ALL,72,1.4386545637337853,1.4259278166844847,-0.012726747049300657,-0.07600308641975309,trivial,42.0,0.9999999999995267,1.0,NS
PSNR,ALL,72,56.22291687600365,56.457816388753265,0.23489951274961385,0.25578703703703703,small,2282.0,2.784433611651509e-08,6.40419730679847e-07,SIG
RMSE,ALL,72,0.16335570161948498,0.15326620867071764,-0.010089492948767348,0.25578703703703703,small,2380.0,1.101629825501791e-09,2.7540745637544772e-08,SIG
QG,ALL,72,0.7023188804616038,0.6887668299106059,-0.013552050550997952,-0.1253858024691358,trivial,100.0,0.9999999999952074,1.0,NS
QM,ALL,72,0.08352378105004216,0.007700601608828695,-0.07582317944121346,-0.7453703703703703,large,25.0,0.9999999999997646,1.0,NS
QC,ALL,72,0.5950739214965198,0.5803410825374371,-0.014732838959082728,-0.08564814814814815,trivial,24.0,0.9999999999997742,1.0,NS
QS,ALL,72,0.5200340743764367,0.5069335933067741,-0.01310048106966255,-0.06983024691358025,trivial,102.0,0.9999999999948187,1.0,NS
QCB,ALL,72,0.8576589453078204,0.8553939071346239,-0.002265038173196454,-0.009259259259259259,trivial,1575.0,0.07150794359688128,1.0,NS
QCV,ALL,72,221.70871800982744,262.66871426311644,40.959996253289006,-0.2935956790123457,small,5.0,0.9999999999998976,1.0,NS
QY,ALL,72,0.9558909721828504,0.9395080143665633,-0.01638295781628707,-0.3317901234567901,medium,0.0,0.9999999999999171,1.0,NS
QMI,ALL,72,0.8548408855191901,0.8346672349913169,-0.020173650527873233,-0.10648148148148148,trivial,462.0,0.9999991285794761,1.0,NS
QSF,ALL,72,0.03829393432967143,0.12833802319028922,0.0900440888606178,0.48842592592592593,large,2304.0,1.3834845908159012e-08,3.320363017958163e-07,SIG
QNCIE,ALL,72,0.8107682471695651,0.8101518407805864,-0.0006164063889786409,-0.06404320987654322,trivial,355.0,0.999999963089546,1.0,NS
QTE,ALL,72,-8.22761128188106,-8.358212777146656,-0.13060149526559606,-0.023148148148148147,trivial,1058.0,0.9245832387398429,1.0,NS
