metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
QTE,CT,24,-8.584074686429583,-8.385431413843964,0.19864327258561865,0.041666666666666664,trivial,200.0,0.07999265193939209,1.0,NS
EN,PET,24,5.615261369241909,5.707590422402208,0.09232905316029871,0.09027777777777778,trivial,294.0,8.344650268554688e-07,1.7523765563964844e-05,SIG
VAR,PET,24,89.53463114170533,77.0922240014724,-12.44240714023293,-1.0,large,0.0,1.0,1.0,NS
AG,PET,24,11.56211284780809,10.342368273061401,-1.219744574746688,-0.4513888888888889,medium,0.0,1.0,1.0,NS
SF,PET,24,35.24338021187853,31.726359909741642,-3.5170203021368884,-0.5243055555555556,large,0.0,1.0,1.0,NS
EI,PET,24,118.03154645206921,105.01390225637216,-13.017644195697045,-0.4826388888888889,large,0.0,1.0,1.0,NS
MI,PET,24,81.30991554260254,69.07808876037598,-12.231826782226562,-0.6701388888888888,large,0.0,1.0,1.0,NS
NCIE,PET,24,0.8106392162497976,0.8093839413176642,-0.001255274932133399,-0.3854166666666667,medium,0.0,1.0,1.0,NS
MI_mutual,PET,24,2.5504397484101027,2.3857972043479143,-0.16464254406218837,-0.3784722222222222,medium,0.0,1.0,1.0,NS
NABF,PET,24,0.018121092486824236,0.010272250061803346,-0.00784884242502089,0.9270833333333334,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
FMI,PET,24,0.6262605273065454,0.6110215615732656,-0.015238965733279763,-0.2986111111111111,small,0.0,1.0,1.0,NS
CE,PET,24,1.1181770856784976,1.1362973503875076,0.01812026470900996,-0.09375,trivial,54.0,0.9978324770927429,1.0,NS
SSIM,PET,24,1.4042626573134696,1.3976246115659372,-0.006638045747532351,-0.09027777777777778,trivial,0.0,1.0,1.0,NS
PSNR,PET,24,55.248477548916924,55.81510303271647,0.5666254837995481,0.7604166666666666,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
RMSE,PET,24,0.19469359170360143,0.17101356240210253,-0.0236800293014989,0.7604166666666666,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
QG,PET,24,0.7343875651880878,0.7204412364437595,-0.013946328744328329,-0.21180555555555555,small,0.0,1.0,1.0,NS
QM,PET,24,0.07398927312662873,0.010785601257036074,-0.06320367186959265,-1.0,large,0.0,1.0,1.0,NS
QC,PET,24,0.6632045369346049,0.6490482229579096,-0.014156313976695256,-0.2222222222222222,small,0.0,1.0,1.0,NS
