image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
10018.png,5.933521091142818,49.749919131248234,7.000506386578091,19.58593321512219,68.50520726148824,47.988067626953125,0.8181926097485003,3.4447872994388495,0.016210824333596597,0.516524007654518,1.2830639388373906,1.3283491751478385,58.764134127054994,0.08643048462893146,0.7488325919578236,0.08266890794038773,0.8774640243477301,0.7461148840257698,0.9998681615004954,17.161998739287117,0.9755049948978627,0.9516559689532751,0.04022843871445109,0.8181926097485003,-11.983925763971762
11010.png,6.413187977053131,53.46706107832677,6.195057562028504,17.38451580489108,61.49529924182009,49.53831481933594,0.8148384039750144,3.100051367659578,0.004002149462708312,0.42366200619289124,2.1845452950166084,1.111773808987054,58.150760013055454,0.09954154095433614,0.7021889052018949,0.017883388325572014,0.8595457548270494,0.7512866397924745,0.9998378377578181,45.63545787871404,0.9401706257078888,0.8042193258302363,0.18849356029055186,0.8148384039750144,-8.167972150908065
11013.png,6.120243401952061,45.991263087060624,4.972039833212921,14.144111599684724,49.45167137481571,41.32182312011719,0.814433133685811,2.9999308526785047,0.0010788662224620275,0.41603540429332064,2.439506099625686,1.1196775364732814,57.93418577375543,0.10463133908071279,0.696786023993814,0.010293050669133663,0.8463545194505286,0.7497137784709543,0.999865507756384,51.028110968236895,0.9315809219948253,0.8151515707592034,0.2640979680639644,0.814433133685811,-6.817492599809367
15009.png,5.082122864274283,46.20516364060445,5.878882537851977,17.245788502394895,59.97620777655476,36.70750427246094,0.8155759562731615,3.1401153585479564,0.0015194944039628713,0.6394961792847444,0.9888294629448968,1.4312474239505948,57.82550587414548,0.10728271939589153,0.7838938350091194,0.010882426053285599,0.7025630398044359,0.6184894156391851,0.9316895251237728,32.965988736501565,0.9681745765523012,0.9977123552103123,0.21445151407710286,0.8155759562731615,-13.820451103271866
15012.png,4.875951945124991,45.86592172418388,5.480376479667541,17.22958979919248,56.53617964303694,35.77565002441406,0.8153539429772214,3.263783247904814,0.0030221080338869192,0.6865505861555807,0.9656672280877281,1.4518815186046727,58.26411241700802,0.09697708354769027,0.7487474105938362,0.013124683871865273,0.5971223200078635,0.49455642863843674,0.8649830271292783,40.183597464949464,0.963314856933013,1.0728682324542762,0.22375559924204017,0.8153539429772214,-5.864449801131425
18017.png,5.343949487982506,50.24966054536026,7.173190915331765,22.223056896217045,70.61346061354344,43.11279296875,0.8165714824077168,3.150536383537066,0.004465769516468349,0.5941824348121685,1.1608805946622254,1.3561974995608783,57.36354145270695,0.11932356373802303,0.7976990721411411,0.007488695904612541,0.7915001456906138,0.7188726014650315,0.9977466935708945,50.67577545004292,0.9629534939020035,0.9649387707031946,0.18946392928763076,0.8165714824077168,-24.423797174363898
18028.png,4.766716714506078,54.75369054592344,5.817260601837953,20.16804213864238,58.47229993374219,43.37579345703125,0.8148673870260459,3.022676676827121,0.008571042455927538,0.6791739254745631,1.2129596173281532,1.446125069841145,57.00695044714466,0.12953445915895465,0.7483510923635833,0.008971747010946274,0.6555425583812826,0.5453717129425928,0.9939069291660734,61.71734844028295,0.9676016146697014,1.0279707057509422,0.16419847819120514,0.8148673870260459,-22.048338683055835
21014.png,4.120660193553356,43.179280187339344,3.8086476541662355,13.603983217241927,39.97402604076292,32.981170654296875,0.8126503283876676,2.9868741888453374,0.002509719251450492,0.7397080373398138,1.2233407750675303,1.5683480202987574,58.90991740239688,0.08357735458879031,0.6924894368838381,0.009232242591679096,0.4541913303847501,0.34022143588890374,0.669246495282697,49.384370762693,0.9711884060665732,1.1602468046365009,0.26678036374745456,0.8126503283876675,-12.447133551968426
22010.png,4.825930350388699,52.098290629325824,6.627078109164192,20.902679184025967,66.64324799321584,42.263580322265625,0.8157699783463536,3.143372949702182,0.0026835896705281713,0.7029826813600226,1.1716741821861634,1.428621488869396,57.33075717802357,0.12022772881595484,0.7968501833446473,0.007502153515815735,0.5882092663215014,0.5011032923562554,0.802970575522932,40.41422848569234,0.9705583179273343,1.0561089580107026,0.20590038308074693,0.8157699783463536,-16.604127542577075
25014.png,5.241050969370732,52.08090335274897,6.386284910990599,19.034933400860517,65.28611955302118,44.53993225097656,0.8166825241205884,3.3270231452064114,0.005699314775949606,0.6459709313223299,1.3099118607428033,1.3787727331676365,57.332682362101394,0.12017444487513003,0.7526668524471068,0.010150205343961716,0.6423374687211385,0.5538416657305241,0.9359671008670019,46.3594055480304,0.9452726568586649,1.035576205804417,0.2189368884331242,0.8166825241205884,-12.750450086596947
25018.png,4.891556199792685,49.82252924197257,5.735806172506137,18.19777323756025,58.88896049843369,41.09968566894531,0.8151893540351699,3.183192771969416,0.00518055717734172,0.6758288259874231,1.3237820787800114,1.4238829470514187,57.83415676398832,0.10706923124709639,0.7350429327748937,0.009623450227081776,0.5690758502308045,0.4600840923960394,0.8435328296453761,48.73549556419545,0.9494298346268353,1.0567297650099534,0.21738008589205274,0.8151893540351698,-17.329084494654328
28011.png,4.1773152467099175,56.5301215730406,4.386818663907783,16.584806801720383,45.61543615125187,37.02073669433594,0.8117187756825629,2.852934300564587,0.008204703888712892,0.7448651187702038,1.0184227480072852,1.5432787888769202,57.336595603696104,0.12006620959959713,0.692213088753681,0.009900162927806377,0.43422726856229577,0.32676993597215753,0.6481583997227804,59.464525113060766,0.9738499630818633,1.0997333793278015,0.19021092774137086,0.8117187756825629,-9.831479324647969
29011.png,5.274207809551647,53.243497074641276,6.590986176878756,20.34133657739537,67.05472871403482,43.02589416503906,0.816063368491764,3.407397805100238,0.005969651845999167,0.6452035701886978,1.1592035877164153,1.3951499174002835,57.59789352920548,0.11305532113485375,0.757115839385239,0.008282315917313099,0.6482134126212397,0.5753742570653411,0.9772281376229681,49.22615377757697,0.95416705037016,1.0651413358632689,0.19824712988256296,0.8160633684917639,-9.90706652653746
3015.png,4.907922129608969,52.60927564810674,8.148713644382461,25.79223428408703,80.90217066294049,42.831573486328125,0.8140306062581598,3.0661676776838576,0.005153516388715315,0.6434772438925905,1.5431172688992283,1.3775335391374834,57.375937490392765,0.11898346490814748,0.8215308368849253,0.006400775164365768,0.7412078173219566,0.6781317266745108,0.9944983445852222,49.48146878453536,0.9620119588443072,1.0529212041850824,0.1585728267502234,0.8140306062581598,-7.335512177774711
35007.png,4.404750698806986,50.451994327550196,4.888008191392467,16.310376025367017,49.86493951897406,37.82856750488281,0.8129270956968044,2.9667642269193437,0.00598964458396101,0.735111262735,0.9217249606399424,1.5191346111481656,58.19081052982777,0.09862779138448317,0.7249890395950045,0.010383116081357002,0.5031873564947031,0.4029609565539557,0.75679380152819,48.56700993137685,0.9709170278977735,1.0885623856581919,0.22632534842172403,0.8129270956968044,-7.401019478749669
35010.png,4.387412226839732,47.35382758572711,4.701931817339475,16.994567900795996,48.15472600320887,35.42845153808594,0.8109327041794243,2.748700011298858,0.00471009027395409,0.7285734490933465,0.9399372681960222,1.5175240702497135,58.03049138710887,0.10233665611707429,0.6858760178218007,0.00813768059015274,0.48432217963217417,0.37654097838585154,0.7617411574213956,59.6482931590651,0.962601027609523,1.0040642187360356,0.2394263882694138,0.8109327041794242,-8.928603160706816
36023.png,3.821795644269359,43.11761778519842,4.745550738957423,17.97621787750937,46.96652450878809,25.560546875,0.8090905351024853,2.428739250003204,0.003846189489262361,0.7533851580631358,0.735462018465292,1.5963406896929175,58.606625749167456,0.08962265098712073,0.7428568173569832,0.00758807547390461,0.5110789103774532,0.4393114318324059,0.8116973081151025,57.29346425973504,0.9774603262908134,1.035966014080833,0.20038989721174819,0.8090905351024853,-13.440191729008214
36034.png,3.3925532722130853,44.37874059248107,3.767795514727828,15.70879581219199,38.27984753780301,25.652923583984375,0.8078703198346487,2.225387324634174,0.0060969309237856725,0.8097518299841654,0.711854453365234,1.658675551603726,58.959336181578905,0.08263171046970065,0.7136484646407503,0.00982228759676218,0.363236448724145,0.291462703435077,0.6307583184924557,62.890290643444345,0.9843038052952701,1.0605428176558138,0.1904530599975613,0.8078703198346487,-9.848639185256548
