metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
QC,SPECT,24,0.6507299092464892,0.6404756745199341,-0.010254234726555067,-0.024305555555555556,trivial,74.0,0.9865361452102661,1.0,NS
QS,SPECT,24,0.551933833949276,0.5406132977441865,-0.011320536205089438,-0.04861111111111111,trivial,64.0,0.9942419528961182,1.0,NS
QCB,SPECT,24,0.8802187917105826,0.8802092870392958,-9.50467128679744e-06,0.0,trivial,139.0,0.626537024974823,1.0,NS
QCV,SPECT,24,33.54733910360178,38.9171997598634,5.369860656261622,-0.24305555555555555,small,1.0,0.9999999403953552,1.0,NS
QY,SPECT,24,0.9853823944533534,0.9810615559011584,-0.0043208385521950055,-0.4166666666666667,medium,52.0,0.9982478618621826,1.0,NS
QMI,SPECT,24,1.0219510813028647,0.9048738042033132,-0.11707727709955151,-0.7777777777777778,large,6.0,0.9999994039535522,1.0,NS
QSF,SPECT,24,0.030636019557062633,0.04599040332325768,0.015354383766195044,0.4131944444444444,medium,232.0,0.008935153484344482,0.2055085301399231,MARGINAL
QNCIE,SPECT,24,0.8145233357874577,0.8107355911445469,-0.003787744642910873,-0.6666666666666666,large,3.0,0.9999998211860657,1.0,NS
QTE,SPECT,24,-10.807423574080715,-11.171641557077132,-0.3642179829964167,-0.0625,trivial,74.0,0.9865361452102661,1.0,NS
EN,ALL,72,5.102242297298831,5.0395803255506735,-0.0626619717481578,-0.0470679012345679,trivial,282.0,0.999999996507143,1.0,NS
VAR,ALL,72,76.8644674639891,67.28085541437892,-9.583612049610181,-0.4367283950617284,medium,0.0,0.9999999999999171,1.0,NS
AG,ALL,72,9.091800638586925,9.22847818445135,0.1366775458644245,0.04861111111111111,trivial,1537.0,0.10539289437294219,1.0,NS
SF,ALL,72,31.35486982255051,32.211210876791206,0.8563410542406977,0.07021604938271606,trivial,1537.0,0.10539289437294219,1.0,NS
EI,ALL,72,92.14737509498337,93.07133881737046,0.9239637223870858,0.03279320987654321,trivial,1485.0,0.16862838879106223,1.0,NS
MI,ALL,72,64.59549310472276,54.168273289998375,-10.427219814724388,-0.3599537037037037,medium,0.0,0.9999999999999171,1.0,NS
NCIE,ALL,72,0.8107682471695652,0.8099177064644905,-0.0008505407050747316,-0.08063271604938271,trivial,1201.0,0.7369991892614401,1.0,NS
MI_mutual,ALL,72,2.5923416394300736,2.5074648146609735,-0.08487682476910008,-0.07175925925925926,trivial,1044.0,0.9351337056741928,1.0,NS
NABF,ALL,72,0.02359241252461948,0.022358594415563298,-0.0012338181090561819,0.12152777777777778,trivial,1486.0,0.1672194992923322,1.0,NS
FMI,ALL,72,0.6499785485551312,0.6545464324782171,0.004567883923085936,0.048996913580246916,trivial,1908.0,0.00042904090641423224,0.010296981753941574,SIG
CE,ALL,72,1.2993624954811098,1.2456110571016739,-0.05375143837943597,0.057484567901234566,trivial,1657.0,0.027126512109508238,0.569656754299673,MARGINAL
SSIM,ALL,72,1.4386545637337853,1.3900085805453957,-0.04864598318838964,-0.2804783950617284,small,5.0,0.9999999999998976,1.0,NS
PSNR,ALL,72,56.22291687600365,56.079352213970466,-0.1435646620331852,-0.0019290123456790122,trivial,1102.0,0.8829137125238982,1.0,NS
RMSE,ALL,72,0.16335570161948498,0.16593740639402993,0.002581704774544946,-0.0019290123456790122,trivial,1117.0,0.8655292858788233,1.0,NS
QG,ALL,72,0.7023188804616038,0.710784243895955,0.008465363434351114,0.0798611111111111,trivial,1851.0,0.001291352868203242,0.029701115968674568,SIG
QM,ALL,72,0.08352378105004216,0.06879709234007583,-0.014726688709966324,-0.13695987654320987,trivial,1036.0,0.9406260602195058,1.0,NS
QC,ALL,72,0.5950739214965198,0.5918112363680383,-0.0032626851284814906,-0.017746913580246913,trivial,1041.0,0.9372378351785946,1.0,NS
QS,ALL,72,0.5200340743764367,0.4939290310454272,-0.026105043331009492,-0.13194444444444445,trivial,360.0,0.9999999568787369,1.0,NS
QCB,ALL,72,0.8576589453078204,0.8625763476715651,0.004917402363744716,0.03510802469135803,trivial,1789.0,0.0038430746984834934,0.08454764336663685,MARGINAL
QCV,ALL,72,221.70871800982744,293.50739743683437,71.79867942700693,-0.23996913580246915,small,1.0,0.9999999999999135,1.0,NS
QY,ALL,72,0.9558909721828504,0.9591485487426914,0.0032575765598410467,0.06905864197530864,trivial,1468.0,0.19373879734811417,1.0,NS
QMI,ALL,72,0.8548408855191901,0.8299565662085898,-0.02488431931060031,0.04205246913580247,trivial,1098.0,0.8872678840590174,1.0,NS
QSF,ALL,72,0.03829393432967143,0.04979579765431706,0.011501863324645631,0.34953703703703703,medium,2060.0,1.417547013467063e-05,0.00035438675336676577,SIG
QNCIE,ALL,72,0.8107682471695651,0.8099177064644905,-0.0008505407050746205,-0.08063271604938271,trivial,1201.0,0.7369991892614401,1.0,NS
QTE,ALL,72,-8.22761128188106,-8.439971599792347,-0.21236031791128696,-0.0470679012345679,trivial,702.0,0.9997030186705718,1.0,NS
