metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
QNCIE,PET,24,0.8106392162497976,0.8111831048820438,0.0005438886322461922,0.19444444444444445,small,299.0,1.1920928955078125e-07,2.5033950805664062e-06,SIG
QTE,PET,24,-5.291335585132882,-6.027950899415963,-0.7366153142830809,-0.4791666666666667,large,0.0,1.0,1.0,NS
EN,SPECT,24,5.004588447373647,4.9058299745954255,-0.09875847277822114,-0.1076388888888889,trivial,2.0,0.9999998807907104,1.0,NS
VAR,SPECT,24,60.284758116291584,48.47353740707687,-11.811220709214716,-0.9270833333333334,large,0.0,1.0,1.0,NS
AG,SPECT,24,6.9577777427410155,5.681157316767318,-1.2766204259736975,-0.5416666666666666,large,0.0,1.0,1.0,NS
SF,SPECT,24,22.283591337606264,18.263854689101073,-4.019736648505191,-0.6875,large,0.0,1.0,1.0,NS
EI,SPECT,24,70.35793384285253,57.23834198380638,-13.119591859046153,-0.5555555555555556,large,0.0,1.0,1.0,NS
MI,SPECT,24,46.760497411092125,38.019447326660156,-8.741050084431969,-0.6284722222222222,large,0.0,1.0,1.0,NS
NCIE,SPECT,24,0.8145233357874577,0.8140883361657775,-0.0004349996216802543,-0.09375,trivial,25.0,0.9999545812606812,1.0,NS
MI_mutual,SPECT,24,3.081451671964017,3.0330236158099866,-0.04842805615403023,-0.1076388888888889,trivial,30.0,0.9998974204063416,1.0,NS
NABF,SPECT,24,0.03298507656551619,0.004918300244839279,-0.028066776320676914,0.9895833333333334,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
FMI,SPECT,24,0.6525684337221476,0.6507259416785461,-0.0018424920436014292,-0.041666666666666664,trivial,56.0,0.9973347783088684,1.0,NS
CE,SPECT,24,1.2001269029317518,1.185082295553751,-0.01504460737800084,0.020833333333333332,trivial,199.0,0.0844048261642456,1.0,NS
SSIM,SPECT,24,1.4318334044787104,1.4243402864639043,-0.007493118014806122,-0.0625,trivial,5.0,0.9999995827674866,1.0,NS
PSNR,SPECT,24,58.19675474680622,58.0630884708901,-0.13366627591612001,-0.1111111111111111,trivial,53.0,0.9980496764183044,1.0,NS
RMSE,SPECT,24,0.09945422682989107,0.10262036008097282,0.003166133251081754,-0.1111111111111111,trivial,51.0,0.998428463935852,1.0,NS
QG,SPECT,24,0.758469704445443,0.7430397794208897,-0.015429925024553315,-0.2152777777777778,small,1.0,0.9999999403953552,1.0,NS
QM,SPECT,24,0.16776686534250376,0.013156246355113846,-0.15461061898738993,-0.9930555555555556,large,1.0,0.9999999403953552,1.0,NS
QC,SPECT,24,0.6507299092464892,0.6320773657672429,-0.018652543479246275,-0.09722222222222222,trivial,1.0,0.9999999403953552,1.0,NS
QS,SPECT,24,0.551933833949276,0.5389881906610475,-0.012945643288228448,-0.0763888888888889,trivial,10.0,0.9999980330467224,1.0,NS
QCB,SPECT,24,0.8802187917105826,0.8802204371077931,1.645397210481292e-06,-0.010416666666666666,trivial,97.0,0.9359864592552185,1.0,NS
QCV,SPECT,24,33.54733910360178,46.64036782668895,13.093028723087173,-0.65625,large,5.0,0.9999995827674866,1.0,NS
QY,SPECT,24,0.9853823944533534,0.962167190829478,-0.023215203623875413,-0.7916666666666666,large,0.0,1.0,1.0,NS
QMI,SPECT,24,1.0219510813028647,1.0174759753504268,-0.004475105952437941,-0.05555555555555555,trivial,98.0,0.9322359561920166,1.0,NS
QSF,SPECT,24,0.030636019557062633,0.20066784089052703,0.1700318213334644,0.9722222222222222,large,299.0,1.1920928955078125e-07,2.86102294921875e-06,SIG
QNCIE,SPECT,24,0.8145233357874577,0.8140883361657775,-0.0004349996216802543,-0.09375,trivial,25.0,0.9999545812606812,1.0,NS
QTE,SPECT,24,-10.807423574080715,-11.480360537295946,-0.6729369632152302,-0.04861111111111111,trivial,114.0,0.8485503792762756,1.0,NS
EN,ALL,72,5.102242297298831,5.036347783054338,-0.06589451424449333,-0.055169753086419755,trivial,184.0,0.999999999886019,1.0,NS
VAR,ALL,72,76.8644674639891,64.0815802311954,-12.782887232793698,-0.5289351851851852,large,0.0,0.9999999999999171,1.0,NS
AG,ALL,72,9.091800638586925,8.093327551012635,-0.9984730875742898,-0.2179783950617284,small,21.0,0.9999999999998005,1.0,NS
SF,ALL,72,31.35486982255051,29.01478886268855,-2.3400809598619574,-0.1693672839506173,small,299.0,0.999999993862741,1.0,NS
EI,ALL,72,92.14737509498337,81.65479289259709,-10.492582202386288,-0.22762345679012347,small,12.0,0.9999999999998628,1.0,NS
