image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
16009.png,4.557203394917336,65.72357037339138,8.924803596489678,38.879488866766444,88.19526679045997,46.16789245605469,0.8066924648234967,2.091601538690597,0.021032016531285235,0.6762785938817734,1.267377037505411,1.499262351992113,56.03705415954198,0.1619477598219589,0.6377991478962661,0.005159204825758934,0.4894808009003245,0.43316406266663726,0.8368060269094624,588.1104130922103,0.9278752265055152,0.7682435536821253,0.035467664205063115,0.8066924648234967,-4.601928178230447
16010.png,4.76764219271228,69.73901637624078,9.539117711131517,39.54108889726787,94.31275135847606,50.199615478515625,0.8072205910945404,2.1895507231266755,0.021555686681155754,0.651047962969873,1.314613459065311,1.438233898864448,55.70108625481715,0.17497328093709763,0.6338065907052258,0.0037920773029327393,0.5346234577268273,0.4830438410780005,0.8488089245487569,602.2272917496571,0.9254365112244335,0.7668079910950669,0.03243195310633607,0.8072205910945404,-4.310341351429677
16011.png,4.702189472981333,71.346736657856,8.910264189211155,36.91609142076302,89.27565123290942,51.90074157714844,0.807244188078136,2.1979503532633853,0.020788909776244972,0.6836130802379362,1.3850975165218467,1.4599558645461999,55.659801059222346,0.176644554970597,0.6411332809134871,0.003976449836045504,0.481685239416481,0.4232428880932063,0.7844681127986209,563.5578088653782,0.9228499853625755,0.7792013345027824,0.03412697653336656,0.8072441880781361,-4.75343536397047
16012.png,4.603945135073367,70.82499954696262,8.454184917053015,35.919545659375714,84.93258973423026,51.18408203125,0.8073438956023421,2.212901697465038,0.022767234572698376,0.6868732056610136,1.4537140227960132,1.4847626949235064,55.79293948550884,0.1713114584010385,0.6365043212595585,0.0043248669244349,0.4704920976876037,0.4145959907937792,0.7865162435745153,553.613914073591,0.9249688654167113,0.7994447009369952,0.021565213752499313,0.807343895602342,-4.808828449459017
16013.png,4.504258188783723,71.12115418385926,8.18137284867287,35.35914391253752,82.48446673677003,51.293609619140625,0.8083398951104138,2.3839672710210262,0.020668977440306942,0.7062313597171347,1.3840114043496694,1.4799075376451922,55.82688256517288,0.169977761027797,0.6712996184434419,0.006008062977343798,0.4595903362259818,0.3948760920075534,0.7303769345958406,574.4318238572364,0.9319128092090145,0.8754676518743016,0.02735157824993187,0.8083398951104137,-4.56458068013046
16014.png,4.346970597276092,69.33570029966991,7.620054789691701,34.33799877380799,77.69052688498044,48.753204345703125,0.8088604148595866,2.4547776314513485,0.019978035824598016,0.7179231091566118,1.292908498332804,1.500661623680734,55.85648018496268,0.168823283351701,0.6747338493573908,0.00802177656441927,0.45652712976078424,0.38840735244026586,0.7051494446515516,545.2294856510567,0.941415331792675,0.9280922559662628,0.034740257813811515,0.8088604148595866,-4.604533761690857
16015.png,4.203353648526111,69.94284647566212,7.099174453990359,33.66591268267968,72.05872813637717,47.699249267578125,0.8089634593976192,2.459532110698277,0.020585507190305892,0.7301535458397023,1.3035828211079281,1.5506311975324558,55.79397505264501,0.17127061437134145,0.655473135315918,0.005431657191365957,0.430836273095337,0.3651314835611778,0.6735792426003384,660.5600664129684,0.9403736003871359,0.9584121167437155,0.01848782343685662,0.8089634593976193,-5.342783296453586
20013.png,4.494570548811998,77.2442694719362,7.773807097538745,36.36486507420637,77.42602624363127,61.41502380371094,0.8061768737692071,1.9273355328315862,0.020345055045611963,0.6925723325955797,1.814136666421388,1.4844340908401306,55.37740842534621,0.18851222453210303,0.5803274797311567,0.005924683064222336,0.3849354320055876,0.32906849277069616,0.7798535246680705,588.0270843752782,0.8724266959555467,0.7420276361993006,0.04342325262564689,0.8061768737692071,-16.555103718395454
2004.png,4.684347182730614,87.03893150227262,12.665058625470898,52.722468563281915,126.46207302004679,63.110931396484375,0.8045396591295261,1.6053207114165882,0.013417224860513654,0.6447128693353249,2.1725603074364477,1.3756679260753155,54.362117223354616,0.23815989958756134,0.6960108087578032,0.004746570717543364,0.446097752936915,0.40674681400636353,0.8272192659393041,610.0884087824286,0.8894989360617733,0.6640547430570701,0.04662035150977559,0.804539659129526,-14.668400194508399
2010.png,4.827042712577012,72.13765540025732,9.617451491404482,42.36856579389537,94.16816526626314,60.40650939941406,0.8062787406138647,2.0066905437046714,0.014259311755386155,0.6473897040670594,2.2921566946083476,1.4686913754580952,55.261161791583014,0.19362622647862454,0.6384708730907193,0.004590136464685202,0.46505611408789227,0.41386080566944994,0.8382379754607494,970.052775460504,0.8931236867062845,0.746386345123832,0.021980357721993055,0.8062787406138647,-16.940557972576386
