image,EN,VAR,AG,SF,EI,MI,NCIE,MI_mutual,NABF,FMI,CE,SSIM,PSNR,RMSE,QG,QM,QC,QS,QCB,QCV,QY,QMI,QSF,QNCIE,QTE
10018.png,5.927552915313625,49.772647272953826,7.009709630048433,19.612723039631618,68.5998104847203,48.02386474609375,0.8183280931802902,3.4526836783427433,0.016347365979898953,0.5165954854280024,1.2926701026007923,1.3272234922282309,58.75475306586218,0.08661738223698226,0.7486362396600813,0.08173131197690964,0.8770738813985437,0.7450704902173064,0.9998855139049092,17.191488529577473,0.9751832163035942,0.9543052869674226,0.03889461281272907,0.8183280931802902,-12.08599699471018
11010.png,6.41546767241109,53.13428727887095,6.184626818904899,17.32673583039035,61.38723938334911,49.318572998046875,0.8150674995782928,3.1205698194294387,0.003710289774515955,0.4233938176805918,2.1893734271619842,1.10766689415679,58.130960755039425,0.09999638163679735,0.7019343955676658,0.016928870230913162,0.8570352254564806,0.7482272150513598,0.9998662110226846,45.87944792968494,0.9375868231988551,0.8091642271796559,0.19118016738761395,0.8150674995782927,-7.875533674637329
11013.png,6.129653779001932,45.96358763651462,4.990237773384055,14.159619063086364,49.63057538877314,41.38032531738281,0.8146796774167144,3.024051523748393,0.0010901756459920108,0.41573949731260956,2.445319816131393,1.1142164612447396,57.92507783415164,0.10485100014871782,0.6970649233008203,0.010242010466754436,0.8437276131110767,0.7465490428236448,0.9998675297670986,50.90271275631461,0.928875729018164,0.820774243428922,0.26328913419296124,0.8146796774167144,-6.9014817940410955
15009.png,5.079082194789214,46.096486519506854,5.865537191529098,17.21059572189583,59.8445986620752,36.60772705078125,0.8157703071968181,3.160675638816063,0.0014714927401011148,0.6393102680999981,1.005032224490083,1.4304786341566122,57.815330709416244,0.10753436872019188,0.7838142166102974,0.010551403276622295,0.7020309050442323,0.6179268195313041,0.931695533288585,33.22100249681666,0.9676462448518055,1.0045388345571498,0.2160571943604195,0.815770307196818,-14.384385069697641
15012.png,4.8741206269495905,45.76875768161449,5.478884692504609,17.219544878714945,56.51701278662459,35.68585205078125,0.8155219708261714,3.276430590169936,0.0029574466597208364,0.6860188787736253,0.9717610216884542,1.4511706801677415,58.25215815817205,0.09724438745859902,0.7488634098701705,0.012943657115101814,0.5972840622409807,0.4943030322239793,0.8649849762238073,40.29179720962632,0.963154870545682,1.0772106165613462,0.22421987794817025,0.8155219708261713,-5.974461049586053
18017.png,5.352341789771515,50.241626776402924,7.179631041515587,22.231641074562265,70.66383741355666,43.161651611328125,0.8166821923968823,3.1591404071083815,0.004429592939988882,0.5940824375950733,1.1597979317899345,1.3556463891243107,57.360077538032314,0.11941877367927889,0.7978440943487389,0.007752447854727507,0.7928781719901591,0.7199911057069582,0.997734701457062,50.564254415079084,0.9632619858968066,0.9664738686793511,0.18917075154824417,0.8166821923968823,-24.070280663343354
18028.png,4.771220648058541,54.81226512954979,5.822770784361728,20.177293778009517,58.52353827116473,43.43806457519531,0.8149611298251103,3.0308076088297273,0.008509021614881953,0.6791234569115496,1.2221347825681121,1.4461129064966485,57.00365876703806,0.12963267538040782,0.7490254253299837,0.009064608253538609,0.6563791131658873,0.5459820452197925,0.99390528335699,61.68323490093924,0.9679609476820921,1.0299855260103459,0.1638141987673422,0.8149611298251103,-22.53333125602895
21014.png,4.098539076839606,43.030848722822164,3.8114907713727537,13.603425750106915,40.00196032015848,32.84320068359375,0.8127513596034663,2.9911588462638745,0.0025193478820249105,0.7393278980229843,1.2640941694963246,1.56717315390215,58.88284260479003,0.08410002025377745,0.6929861832039779,0.009414141066372395,0.4539956324501801,0.33986821282141355,0.6692595888799444,49.50733190048475,0.9710983812641176,1.1655785889827754,0.26684417630285734,0.8127513596034663,-12.829065158915697
22010.png,4.8307880915919466,52.07955287185069,6.627273815286822,20.90057962152306,66.64029652364897,42.26338195800781,0.8158181528343962,3.146050111496643,0.002686938042025433,0.7023406059943179,1.181080715417878,1.4283288846586273,57.32817953049204,0.1202991081927737,0.796748350594444,0.00742665771394968,0.5882522090240845,0.5011279448877217,0.8029740363568096,40.48657164459297,0.970520918735666,1.0563156995964098,0.20599026110592508,0.8158181528343962,-17.584974920668618
25014.png,5.237218660379798,52.1344848570281,6.391259201701114,19.04555951927755,65.34036805599415,44.57142639160156,0.8167993724391212,3.3335641692807645,0.005695591703100827,0.645486825405337,1.3237575215207456,1.378499964003256,57.327840168668224,0.12030850884637416,0.752801433581193,0.010154295712709427,0.6430007850299005,0.5544373928710813,0.9359661592323654,46.24827176468789,0.9455750330056854,1.0379866009719412,0.2184819605303215,0.8167993724391212,-12.770237295576951
25018.png,4.882860425747952,49.8357068545513,5.737521332508607,18.20361495115844,58.9066496698565,41.1033935546875,0.8152567736253611,3.185335175734971,0.005192130538897055,0.675557614523202,1.3279181838874177,1.4234189180397396,57.830065142432844,0.10717015198753405,0.7351085027534706,0.009559252299368382,0.5692927228365741,0.4600046158675595,0.843523399854093,48.77030776651356,0.9494432750957703,1.0584803510691254,0.21712288360090468,0.8152567736253611,-17.51061202171073
28011.png,4.181937303509197,56.43774974644042,4.385742990860077,16.58535330018016,45.59927868978041,36.92340087890625,0.811855854347546,2.8708748934728177,0.00825175563943056,0.7446513465184311,1.0014923086818701,1.5423278668999079,57.324048052005296,0.12041360415795435,0.6923539960459518,0.009389442391693592,0.4335614080998766,0.3260460604607336,0.6481601709093894,59.782432414405264,0.973437847015187,1.1059938372704519,0.19020773188935497,0.811855854347546,-9.757744232780649
29011.png,5.269670023243366,53.15206526185984,6.587853286668788,20.32774780767946,67.02411820637826,42.93675231933594,0.8161418973204579,3.4066425401277494,0.005884657014882225,0.6440432161211934,1.1453325204038005,1.393793859636642,57.586208706192885,0.1133599094281393,0.7568324962783805,0.008274094201624393,0.6482953230361973,0.575833553219046,0.9772131550057002,49.37810158462165,0.9537155639861576,1.0655159292037206,0.19880268912091376,0.8161418973204579,-9.940665291970953
